pickup_hour,residual
1457,41.32359508103582
1458,184.95268136622144
1459,255.21159115631326
1460,-200.63983249020202
1461,-82.20207160766586
1462,1089.5661408855594
1463,1414.5608691454463
1464,1261.9568720540183
1465,864.0613219130992
1466,-143.6881739141495
1467,-513.4330779293182
1468,-550.821379969266
1469,-637.3128933436478
1470,-376.85079594172976
1471,-531.0850610609809
1472,94.67253112624167
1473,796.150725845011
1474,542.3709481632604
1475,344.95051116842296
1476,369.13750744349454
1477,526.6768162117833
1478,208.49820514675412
1479,620.0998788714205
1480,714.866653080052
1481,832.7174435360812
1482,1089.0598842057934
1483,1035.3687901724734
1484,-584.7053278423082
1485,-353.13049310775114
1486,1290.101656507325
1487,1728.5875415462406
1488,1156.5056664287258
1489,746.7537784788665
1490,-37.07478037170722
1491,-317.56814094260653
1492,-458.1579319810605
1493,-377.6144063562351
1494,-112.33481674050063
1495,-198.739246086908
1496,572.3471275542081
1497,1106.6744514951884
1498,911.7342539593096
1499,369.207836937896
1500,87.67420804694211
1501,41.72591701672172
1502,128.07419390465657
1503,271.61935246936446
1504,211.2806912278138
1505,341.52623094684714
1506,-108.22283514199171
1507,-22.363652528165403
1508,-55.60710940601621
1509,-235.73896350709128
1510,-1387.1057332210194
1511,-807.2437643552848
1512,-480.37425303588316
1513,-756.1380192986576
1514,-298.5894184576049
1515,-198.62891477483174
1516,-72.97275764518247
1517,224.34788987865522
1518,260.64152906835784
1519,854.2898437138165
1520,963.5502416443514
1521,528.4256699069401
1522,414.64035489039543
1523,430.7096858019513
1524,174.2046322804208
1525,160.89260294574524
1526,144.78934556665263
1527,171.89683476866503
1528,358.0233002203631
1529,523.6033880015439
1530,774.671138841958
1531,186.92022397378605
1532,907.0837171585144
1533,388.15484144957827
1534,656.3312982198076
1535,-204.17523233014435
1536,-102.50623467642276
1537,-3.0059349481308573
1538,96.59481930191814
1539,87.54701321642867
1540,55.516763768780464
1541,63.3547754280022
1542,-90.27975804150628
1543,63.399913127512264
1544,-160.20154703986918
1545,-48.01546948982741
1546,22.554193446139834
1547,-146.14503612161752
1548,193.13471425020361
1549,132.45770278934378
1550,115.92447165521207
1551,26.196655854813798
1552,146.25634309694578
1553,-95.54023536198474
1554,115.62326079635386
1555,64.34928476628556
1556,483.30363850705726
1557,960.2670536801697
1558,35.472337610345676
1559,-455.1480948112776
1560,-438.78091993884345
1561,-19.159072227014917
1562,131.2859499991584
1563,112.77533575779722
1564,50.59446067572145
1565,103.1869400756899
1566,102.11427679490885
1567,212.0856848178919
1568,61.16159878761573
1569,-494.84773939966
1570,-139.697316211842
1571,-12.142706585678752
1572,22.59446853186637
1573,146.38950039978226
1574,59.642454590984016
1575,106.47646772210373
1576,-100.06335323507028
1577,55.44814806334034
1578,588.2650680157421
1579,169.3012454720374
1580,377.0253829635949
1581,-107.20265277954604
1582,26.817311546445126
1583,-545.8619557777638
1584,-399.376706808609
1585,-122.69842945086839
1586,-183.67787745596956
1587,27.87170665920803
1588,118.85767520505317
1589,206.9423112260074
1590,161.955285065103
1591,367.8639292720718
1592,30.89940319697689
1593,-285.08681796548717
1594,-23.13385073945028
1595,154.97613194124733
1596,-127.08674672358666
1597,46.724268689032215
1598,1198.2255063637322
1599,699.8772556206095
1600,16.458182037633378
1601,-40.16333743010182
1602,424.65827380015253
1603,-385.65670477920867
1604,253.78567653159644
1605,677.5404866868776
1606,-363.02764531530556
1607,196.35472143911375
1608,-306.65753516072255
1609,-348.4974206138804
1610,25.252358181269983
1611,53.39790297318427
1612,167.25759198672017
1613,127.68692587307771
1614,-76.5011324867694
1615,-140.89231896889487
1616,1.315876823526196
1617,55.92055069431626
1618,175.0044039166496
1619,263.04224328575583
1620,6.3353154527976585
1621,51.77240655528112
1622,89.8169265423212
1623,198.04045285949906
1624,-54.1209435838191
1625,-149.449845013085
1626,78.41038031434618
1627,139.84968219919938
1628,-931.8618459014651
1629,-116.82197179568539
1630,440.69667013363505
1631,2115.5005503040484
1632,173.75742378774612
1633,-59.87352976753937
1634,-106.2038370064788
1635,-498.5414147608062
1636,-571.1191780276533
1637,-668.6660790314961
1638,-465.29167810268746
1639,-405.9511823509338
1640,180.1392055089732
1641,490.40282576317213
1642,303.38683932185813
1643,-18.178524299077253
1644,-151.26816507508192
1645,-316.91536157468
1646,-750.3944600334235
1647,-63.791969953785156
1648,533.1721083633511
1649,187.1123069357509
1650,-262.4779990779516
1651,280.12134782714566
1652,-1293.5802274123052
1653,-341.5127184205776
1654,680.9288617432885
1655,898.1112717382894
1656,-158.9720931086631
1657,-90.21644587677201
1658,-354.2058470031375
1659,-358.92812872212016
1660,-520.2562532278491
1661,-431.6246838351401
1662,-111.77886009117583
1663,15.56521684155905
1664,575.590741160807
1665,1102.2714306519174
1666,366.1599632339994
1667,-72.10054991717061
1668,-374.6475371252027
1669,-49.030986135952844
1670,-144.38274933316643
1671,-160.38037813138544
1672,214.29407089290817
1673,-22.668407013968135
1674,-91.14493695773581
1675,-413.09317187291435
1676,-106.55805042605152
1677,-649.8588388205726
1678,-745.7661650737064
1679,-362.5769007611216
1680,-661.0234033046472
1681,-437.53879100707263
1682,-215.12211577173787
1683,-50.10451963590492
1684,92.93907456812792
1685,173.05134041366864
1686,222.2293885783372
1687,35.03715810506992
1688,325.2657325111586
1689,-425.0128869108121
1690,-58.37777459958215
1691,-254.66744251140062
1692,-246.29937247375437
1693,-240.4867125782348
1694,-151.93618595875523
1695,-268.29073944988704
1696,-195.70265147129612
1697,-395.76026827244004
1698,-569.2610791631569
1699,364.02949675942
1700,115.97505619995445
1701,-186.80668774345486
1702,-293.7424195554386
1703,-430.93606180090774
1704,-338.0832120125169
1705,26.080547664462415
1706,136.96145739153573
1707,90.69743697165038
1708,4.023702758327204
1709,7.031544556282711
1710,-276.44369731366396
1711,-225.64929002963981
1712,-296.8204637914432
1713,-732.8771672507
1714,-390.92708365282397
1715,-71.55037904913661
1716,-212.9279103409135
1717,-109.16069851164139
1718,-56.53833056612166
1719,31.285685754082806
1720,-631.8621351716047
1721,-599.8525251455594
1722,40.38921531709457
1723,-396.87773038503565
1724,-12.913478258979012
1725,460.05254887220417
1726,-367.66913590661625
1727,-920.9086442333955
1728,-336.8014921193594
1729,31.87462692770066
1730,155.57993873475954
1731,171.92898318141835
1732,40.23307955096226
1733,28.175484950627606
1734,-141.21358986823657
1735,-50.21374897809619
1736,-632.5520620703664
1737,-582.6954619529979
1738,-296.4321067403471
1739,-184.30065889731668
1740,-205.33587180866016
1741,86.27487863055921
1742,-556.3076327084973
1743,-417.42868113179975
1744,-209.278773150475
1745,-393.11587882764616
1746,-742.7174005132438
1747,-260.9865716172917
1748,38.032664171279976
1749,493.41933690209953
1750,144.95614579869107
1751,-461.2442668612175
1752,-1095.5521347136992
1753,-208.97994504308144
1754,104.38127867916205
1755,48.84502366425704
1756,23.98145302710202
1757,-7.113409792720404
1758,-268.066194889851
1759,-384.101290218161
1760,25.883125748544444
1761,-564.729326071566
1762,-589.2077946363634
1763,82.0458044076504
1764,22.242916663820324
1765,-253.32688815347956
1766,-107.30247191066155
1767,-508.06496387304287
1768,-546.9870698394207
1769,16.71577089697894
1770,-42.206653688635924
1771,-920.1943983642886
1772,44.41557660399758
1773,517.851642020466
1774,244.56664642329633
1775,-334.7697358903488
1776,-30.14096018120972
1777,-308.4944487454145
1778,-93.81506935205243
1779,86.29839277243741
