pickup_hour,temporal_residual_demand,subway_ridership,taxi_trip_count
2024-05-17 16:00:00,-249.05562901746453,317495,8238.0
2024-05-17 17:00:00,229.61193215705316,342500,9326.0
2024-05-17 18:00:00,222.61468854625855,276406,10309.0
2024-05-17 19:00:00,-694.6676328275098,197680,8765.0
2024-05-17 20:00:00,-413.297820229398,152342,7275.0
2024-05-17 21:00:00,-496.32218523445863,134507,7061.0
2024-05-17 22:00:00,778.0800945842966,114135,7817.0
2024-05-17 23:00:00,1218.19449714659,80277,8009.0
2024-05-18 00:00:00,536.426416801407,45269,6917.0
2024-05-18 01:00:00,30.719115679988136,20991,5128.0
2024-05-18 02:00:00,138.5507415473321,12163,3675.0
2024-05-18 03:00:00,-89.25963559705451,9050,2291.0
2024-05-18 04:00:00,-52.42504815589905,12706,1372.0
2024-05-18 05:00:00,-136.27741557597358,30741,820.0
2024-05-18 06:00:00,-1.7625721401618648,57251,1435.0
2024-05-18 07:00:00,-933.9919137295765,78791,1834.0
2024-05-18 08:00:00,-85.35198882861914,100316,2797.0
2024-05-18 09:00:00,686.8712871265898,123750,4293.0
2024-05-18 10:00:00,6.24534092950671,138659,5222.0
2024-05-18 11:00:00,74.05224932251076,163059,6060.0
2024-05-18 12:00:00,276.67956925667295,179660,6977.0
2024-05-18 13:00:00,-172.2713089495337,184742,7121.0
2024-05-18 14:00:00,-150.02731477029192,187566,7355.0
2024-05-18 15:00:00,1135.9472498149225,219011,8694.0
2024-05-18 16:00:00,-242.34916749816148,214421,8667.0
2024-05-18 17:00:00,24.691488265374574,201902,9149.0
2024-05-18 18:00:00,171.4812659846957,183806,9587.0
2024-05-18 19:00:00,637.8539208431248,152381,9116.0
2024-05-18 20:00:00,-1318.4126438856456,120174,6741.0
2024-05-18 21:00:00,516.7719781572814,106708,7107.0
2024-05-18 22:00:00,534.0841094851057,92581,7669.0
2024-05-18 23:00:00,1140.4417817600543,68924,8042.0
2024-05-19 00:00:00,161.2889092277619,39644,6853.0
2024-05-19 01:00:00,177.36237798166803,20189,5412.0
2024-05-19 02:00:00,-348.8067463529369,11829,3591.0
2024-05-19 03:00:00,78.06815971977312,8544,2304.0
2024-05-19 04:00:00,199.04419351943034,10607,1572.0
2024-05-19 05:00:00,-151.7196704042541,17689,806.0
2024-05-19 06:00:00,3.277970401205266,33226,1090.0
2024-05-19 07:00:00,-445.99700422247156,50040,1553.0
2024-05-19 08:00:00,360.74376055825314,69754,2519.0
2024-05-19 09:00:00,591.8922720896226,92443,3655.0
2024-05-19 10:00:00,733.1194477984272,112529,5192.0
2024-05-19 11:00:00,63.07543523047025,128245,6148.0
2024-05-19 12:00:00,76.94469027475407,148449,7010.0
2024-05-19 13:00:00,69.62140654357881,161141,7306.0
2024-05-19 14:00:00,279.70448163654146,171523,7722.0
2024-05-19 15:00:00,-383.7254666746603,168825,7113.0
2024-05-19 16:00:00,102.61316921011348,169589,6943.0
2024-05-19 17:00:00,-598.7828351319304,157473,6790.0
2024-05-19 18:00:00,121.76260499984437,154531,7039.0
2024-05-19 19:00:00,6.315255159471235,124450,6075.0
2024-05-19 20:00:00,51.187453779570205,103396,5483.0
2024-05-19 21:00:00,-430.9379311522598,81921,5363.0
2024-05-19 22:00:00,-492.23561752087335,62323,4375.0
2024-05-19 23:00:00,-455.1952011616672,38435,2645.0
2024-05-20 00:00:00,-50.45857180230769,17836,1669.0
2024-05-20 01:00:00,-485.01061118247117,8052,810.0
2024-05-20 02:00:00,-300.4430384740374,5029,335.0
2024-05-20 03:00:00,6.064382067031204,6220,290.0
2024-05-20 04:00:00,-6.361224834306995,17862,418.0
2024-05-20 05:00:00,137.91882521872617,67154,803.0
2024-05-20 06:00:00,251.619252183252,152180,2027.0
2024-05-20 07:00:00,662.3966691472319,297407,4182.0
2024-05-20 08:00:00,245.43219397624125,344648,5384.0
2024-05-20 09:00:00,-37.679536449006264,218152,5373.0
2024-05-20 10:00:00,-321.8794285600179,151348,5078.0
2024-05-20 11:00:00,15.325116332670405,140065,5371.0
2024-05-20 12:00:00,-180.7253840736712,149615,5762.0
2024-05-20 13:00:00,-44.98611837917815,170026,6078.0
2024-05-20 14:00:00,-201.1744513796557,211840,6566.0
2024-05-20 15:00:00,35.018638667012056,269929,6889.0
2024-05-20 16:00:00,-99.54592249573398,311424,6894.0
2024-05-20 17:00:00,-38.190652682765176,371898,7538.0
2024-05-20 18:00:00,-89.13000617291982,279017,7816.0
2024-05-20 19:00:00,55.318807288413154,174705,6566.0
2024-05-20 20:00:00,367.94564326265845,132073,6124.0
2024-05-20 21:00:00,135.30441432322732,109864,6627.0
2024-05-20 22:00:00,-789.8361923119674,72203,5275.0
2024-05-20 23:00:00,-246.83643026627533,42614,3014.0
2024-05-21 00:00:00,123.87368416302274,21555,1441.0
2024-05-21 01:00:00,43.993117959955725,7805,589.0
2024-05-21 02:00:00,73.79165934565424,4928,322.0
2024-05-21 03:00:00,-34.04336796770269,6375,202.0
2024-05-21 04:00:00,-9.049794349124113,18419,320.0
2024-05-21 05:00:00,22.512788389200864,69867,745.0
2024-05-21 06:00:00,-118.39131742131667,159633,1875.0
2024-05-21 07:00:00,235.6350763781279,318482,4207.0
2024-05-21 08:00:00,-36.30108311737604,399857,5815.0
2024-05-21 09:00:00,-514.1698814536812,249619,5763.0
2024-05-21 10:00:00,-100.97223323563867,161902,5736.0
2024-05-21 11:00:00,-107.07302909518694,146451,5965.0
2024-05-21 12:00:00,-279.5356687934882,154442,6242.0
2024-05-21 13:00:00,47.10745538984793,175398,6558.0
2024-05-21 14:00:00,72.27594832603609,221184,7254.0
2024-05-21 15:00:00,-200.83379687852903,282351,7419.0
2024-05-21 16:00:00,40.437487259765476,332689,7647.0
2024-05-21 17:00:00,351.8952200733711,422902,8896.0
2024-05-21 18:00:00,-314.11858613812547,312084,9275.0
2024-05-21 19:00:00,-867.9886185238174,193574,7490.0
2024-05-21 20:00:00,379.67993618396395,145828,7156.0
2024-05-21 21:00:00,413.0860794881146,121346,8359.0
2024-05-21 22:00:00,-482.49999245811705,93514,7513.0
2024-05-21 23:00:00,-675.3812663468852,50831,4692.0
2024-05-22 00:00:00,-125.82243303062296,24608,2137.0
2024-05-22 01:00:00,178.1765650493728,8969,835.0
2024-05-22 02:00:00,190.3360796333768,5643,425.0
2024-05-22 03:00:00,62.981936291460556,6451,268.0
2024-05-22 04:00:00,94.36600621861976,18431,394.0
2024-05-22 05:00:00,38.58717248629682,69762,764.0
2024-05-22 06:00:00,39.35148780091026,159001,2040.0
2024-05-22 07:00:00,245.18446707719522,317117,4452.0
2024-05-22 08:00:00,-242.95951770583451,395454,5959.0
2024-05-22 09:00:00,-563.6522704381305,249944,5942.0
2024-05-22 10:00:00,-315.6882728736091,164604,5780.0
2024-05-22 11:00:00,117.40830373344033,154056,6238.0
2024-05-22 12:00:00,-287.686324419783,165115,6424.0
2024-05-22 13:00:00,218.42055605020687,182977,6834.0
2024-05-22 14:00:00,12.19019764884797,225516,7472.0
2024-05-22 15:00:00,127.07981804507199,280522,7868.0
2024-05-22 16:00:00,-208.07940790256998,336923,7898.0
2024-05-22 17:00:00,679.5252275490839,422888,9637.0
2024-05-22 18:00:00,173.41097335725317,324628,10459.0
2024-05-22 19:00:00,-679.2719164076188,200373,8392.0
2024-05-22 20:00:00,172.47265595630233,148889,7655.0
2024-05-22 21:00:00,178.87409883957116,123301,8507.0
2024-05-22 22:00:00,115.86736870236564,100000,8445.0
2024-05-22 23:00:00,-500.05818644578267,60422,6064.0
2024-05-23 00:00:00,-684.0852459442226,26250,2835.0
2024-05-23 01:00:00,283.3390849713039,10317,1327.0
2024-05-23 02:00:00,48.605686259679146,5866,633.0
2024-05-23 03:00:00,84.86336354350902,6778,410.0
2024-05-23 04:00:00,19.94918464393976,18436,468.0
2024-05-23 05:00:00,71.96264953776222,68487,908.0
2024-05-23 06:00:00,-65.02916162554902,153177,2144.0
2024-05-23 07:00:00,267.3836916133596,298686,4583.0
2024-05-23 08:00:00,-253.9604550601398,360897,6021.0
2024-05-23 09:00:00,417.7621998483246,236374,6970.0
2024-05-23 10:00:00,-1003.642871985363,146059,6088.0
2024-05-23 11:00:00,-697.7255350569994,146450,5497.0
2024-05-23 12:00:00,71.48749334661079,151623,6106.0
2024-05-23 13:00:00,-172.59113322347002,170945,6498.0
2024-05-23 14:00:00,-33.247405897718636,221010,7310.0
2024-05-23 15:00:00,-442.8010096109392,283046,7412.0
2024-05-23 16:00:00,-51.287354239144406,319790,7772.0
2024-05-23 17:00:00,-290.87691552304386,385669,8808.0
2024-05-23 18:00:00,-730.1351280915369,293228,9180.0
2024-05-23 19:00:00,-1320.415501084679,189390,7007.0
2024-05-23 20:00:00,-323.02592746535447,143758,6267.0
2024-05-23 21:00:00,-651.3727591541119,120937,6803.0
2024-05-23 22:00:00,-818.7995380156935,88827,6509.0
2024-05-23 23:00:00,-489.92955245420126,58442,5038.0
2024-05-24 00:00:00,652.2874375590568,31013,3965.0
2024-05-24 01:00:00,-359.22510259225874,12247,2158.0
2024-05-24 02:00:00,61.25465836076387,6947,1110.0
2024-05-24 03:00:00,184.80760459251462,7283,686.0
2024-05-24 04:00:00,260.9397769001174,17877,780.0
2024-05-24 05:00:00,114.21237576808005,64072,1041.0
2024-05-24 06:00:00,-165.79242936675064,137864,1859.0
2024-05-24 07:00:00,-174.91012873721684,248783,3436.0
2024-05-24 08:00:00,-641.865145151748,257918,4210.0
2024-05-24 09:00:00,368.4282803593542,182071,5266.0
2024-05-24 10:00:00,-98.6469083407992,150197,5726.0
2024-05-24 11:00:00,-536.8731652150964,151521,5509.0
2024-05-24 12:00:00,72.57270559773951,172695,5974.0
2024-05-24 13:00:00,-106.05990373704117,200142,6267.0
2024-05-24 14:00:00,2.866474260659743,251274,7084.0
2024-05-24 15:00:00,-252.14063647617513,294918,7282.0
2024-05-24 16:00:00,-612.3433768490813,293185,6945.0
2024-05-24 17:00:00,-641.1947169688046,287927,7339.0
2024-05-24 18:00:00,-1543.1403057935113,236059,6756.0
2024-05-24 19:00:00,-283.5325828852947,177878,5805.0
2024-05-24 20:00:00,-852.3288345781548,139385,4835.0
2024-05-24 21:00:00,-647.6910530449723,121126,5098.0
2024-05-24 22:00:00,-134.0119920983925,104796,5446.0
2024-05-24 23:00:00,105.34879467241808,73649,5179.0
2024-05-25 00:00:00,-600.3713930433787,39632,3960.0
2024-05-25 01:00:00,-413.30909697088373,18714,2811.0
2024-05-25 02:00:00,-229.02455074944373,11217,2023.0
2024-05-25 03:00:00,-141.77606580410952,8045,1399.0
2024-05-25 04:00:00,-36.23447232367994,11176,1076.0
2024-05-25 05:00:00,-528.4378134063682,22308,498.0
2024-05-25 06:00:00,-396.78753156561083,43953,895.0
2024-05-25 07:00:00,-983.1104328512729,66983,1363.0
2024-05-25 08:00:00,-457.1695429422989,83854,2040.0
2024-05-25 09:00:00,-22.954671027581753,104452,3035.0
2024-05-25 10:00:00,-349.3387258571611,120277,3890.0
2024-05-25 11:00:00,-404.316619874171,136871,4603.0
2024-05-25 12:00:00,-719.0921929441647,152939,4971.0
2024-05-25 13:00:00,-404.69982699726006,162850,5309.0
2024-05-25 14:00:00,-1021.1031055371895,166098,5283.0
2024-05-25 15:00:00,-811.4716728146486,175814,5355.0
2024-05-25 16:00:00,-563.4306839941892,184959,5688.0
2024-05-25 17:00:00,-1355.221651404835,175850,5808.0
2024-05-25 18:00:00,-1151.8615501912345,160750,5640.0
2024-05-25 19:00:00,121.62162036233349,143700,5542.0
2024-05-25 20:00:00,-963.6582816063783,118253,4553.0
2024-05-25 21:00:00,-771.6525701785431,99764,4602.0
2024-05-25 22:00:00,170.41758653625402,90940,5220.0
2024-05-25 23:00:00,-517.5404799160433,62401,4534.0
2024-05-26 00:00:00,-83.61857531389978,34460,3713.0
2024-05-26 01:00:00,-464.4503842087429,17427,2655.0
2024-05-26 02:00:00,-91.9900254525187,10615,1983.0
2024-05-26 03:00:00,101.36739758913745,7782,1543.0
2024-05-26 04:00:00,3.6543549461759994,9910,1143.0
2024-05-26 05:00:00,-261.953749123599,16649,517.0
2024-05-26 06:00:00,-95.41510675650875,31274,811.0
2024-05-26 07:00:00,-645.8236359699815,46305,1106.0
2024-05-26 08:00:00,-73.29075240824591,63577,1683.0
2024-05-26 09:00:00,548.8136483732133,85810,2746.0
2024-05-26 10:00:00,-172.52460909691172,106490,3467.0
2024-05-26 11:00:00,-239.76097712807677,121944,4155.0
2024-05-26 12:00:00,5.110385065822811,138866,5077.0
2024-05-26 13:00:00,-71.43211880840045,149908,5600.0
2024-05-26 14:00:00,-482.94007810199946,153112,5719.0
2024-05-26 15:00:00,-461.46374803939034,157372,5298.0
2024-05-26 16:00:00,78.59792203676352,160398,5459.0
2024-05-26 17:00:00,-360.7929322200034,153197,5761.0
2024-05-26 18:00:00,-285.22655995147215,143549,5708.0
2024-05-26 19:00:00,158.25532165844015,120701,4846.0
2024-05-26 20:00:00,66.42388041206868,101729,4418.0
2024-05-26 21:00:00,-743.9049236432802,85827,4119.0
2024-05-26 22:00:00,618.8215486598197,70235,4388.0
2024-05-26 23:00:00,648.6387875801975,45841,3736.0
2024-05-27 00:00:00,481.91991624869524,26195,2899.0
2024-05-27 01:00:00,-118.6318715754087,12109,1718.0
2024-05-27 02:00:00,46.7351293704146,6738,997.0
2024-05-27 03:00:00,135.56645507299356,5493,703.0
2024-05-27 04:00:00,237.26163940238462,9649,813.0
2024-05-27 05:00:00,-322.29870148020643,21901,554.0
2024-05-27 06:00:00,-536.722822447711,42471,832.0
2024-05-27 07:00:00,-1127.9763304130652,58349,1261.0
2024-05-27 08:00:00,-1122.2333334116024,69393,1438.0
2024-05-27 09:00:00,-256.9072772513223,76916,2107.0
2024-05-27 10:00:00,-307.91872984981137,88943,2874.0
2024-05-27 11:00:00,-568.8571204697714,101656,3403.0
2024-05-27 12:00:00,-209.92596637042607,115381,4250.0
2024-05-27 13:00:00,446.64134698566704,129101,5509.0
2024-05-27 14:00:00,1118.5920155983904,137920,7475.0
2024-05-27 15:00:00,-1651.1004007264255,134020,5935.0
2024-05-27 16:00:00,-1041.574498397924,123243,4536.0
2024-05-27 17:00:00,-782.5406232436162,122579,4550.0
2024-05-27 18:00:00,-945.4046369446887,108508,4477.0
2024-05-27 19:00:00,364.22440132909696,89301,4401.0
2024-05-27 20:00:00,-816.678012417563,73223,3745.0
2024-05-27 21:00:00,-1273.7372982086526,60669,3416.0
2024-05-27 22:00:00,-927.1091657615721,47549,2597.0
2024-05-27 23:00:00,383.0332590911389,30470,2089.0
2024-05-28 00:00:00,185.4283702411035,14830,1562.0
2024-05-28 01:00:00,-111.99700323123898,6401,925.0
2024-05-28 02:00:00,-281.8111077422591,4367,332.0
2024-05-28 03:00:00,-20.87832050868576,5894,171.0
2024-05-28 04:00:00,-32.1355010304444,17875,318.0
2024-05-28 05:00:00,62.40822054732712,68304,761.0
2024-05-28 06:00:00,-3.0426154051458525,153535,1833.0
2024-05-28 07:00:00,404.7291446259169,307715,3862.0
2024-05-28 08:00:00,174.09396390617167,380378,5130.0
2024-05-28 09:00:00,-141.85023074040237,234036,5124.0
2024-05-28 10:00:00,50.487083383669415,153944,5208.0
2024-05-28 11:00:00,-23.6981932604358,141599,5440.0
2024-05-28 12:00:00,-117.08971169942106,149899,5726.0
2024-05-28 13:00:00,267.6161600578271,170829,6354.0
2024-05-28 14:00:00,-502.04804918782975,215460,6709.0
2024-05-28 15:00:00,159.63397421647733,273472,7073.0
2024-05-28 16:00:00,-354.3025237985985,316830,6727.0
2024-05-28 17:00:00,-108.7391982389936,395613,7241.0
2024-05-28 18:00:00,-127.7169601806936,296081,7489.0
2024-05-28 19:00:00,8.809882904822189,183334,6391.0
2024-05-28 20:00:00,91.85087350217327,138072,5909.0
2024-05-28 21:00:00,-244.95545096270143,110653,6310.0
2024-05-28 22:00:00,-1109.2333012234049,79806,4893.0
2024-05-28 23:00:00,-87.82806210272201,46639,3208.0
2024-05-29 00:00:00,-15.575279491240508,22949,1651.0
2024-05-29 01:00:00,-5.953132654829233,8485,669.0
2024-05-29 02:00:00,140.77983014201448,5020,363.0
2024-05-29 03:00:00,61.62334198301437,6154,253.0
2024-05-29 04:00:00,-19.249100092538015,18364,298.0
2024-05-29 05:00:00,16.185133764496527,69487,644.0
2024-05-29 06:00:00,-59.6631770894212,157591,1769.0
2024-05-29 07:00:00,317.09345565482454,316267,4060.0
2024-05-29 08:00:00,-19.808843615016485,397499,5573.0
2024-05-29 09:00:00,-294.36402315231044,247101,5688.0
2024-05-29 10:00:00,-418.8751664308711,160198,5387.0
2024-05-29 11:00:00,206.5430425584309,146257,5918.0
2024-05-29 12:00:00,-54.90931486756199,156995,6355.0
2024-05-29 13:00:00,-411.66870751816987,176131,6236.0
2024-05-29 14:00:00,61.87325097865323,221861,6859.0
2024-05-29 15:00:00,-390.2983056969779,277944,6874.0
2024-05-29 16:00:00,-242.04255547254888,325352,6864.0
2024-05-29 17:00:00,-75.9775577487926,415709,7884.0
2024-05-29 18:00:00,-427.10363403905285,309621,8309.0
2024-05-29 19:00:00,32.156463613760934,199441,7370.0
2024-05-29 20:00:00,780.6942277560702,155162,7597.0
2024-05-29 21:00:00,3440.6311947398444,120989,11652.0
2024-05-29 22:00:00,-2561.5845945317087,85187,8477.0
2024-05-29 23:00:00,-978.4880766396536,47443,4484.0
2024-05-30 00:00:00,197.98470069316386,22505,2177.0
2024-05-30 01:00:00,175.52131700425286,8482,1063.0
2024-05-30 02:00:00,4.457929700662362,5163,522.0
2024-05-30 03:00:00,64.73768751385165,6548,359.0
2024-05-30 04:00:00,-89.24081340078686,18014,326.0
2024-05-30 05:00:00,127.71600277347477,68482,796.0
2024-05-30 06:00:00,21.72721913078749,154433,2033.0
2024-05-30 07:00:00,333.0076003816357,309764,4366.0
2024-05-30 08:00:00,-106.14652467047017,382175,5800.0
2024-05-30 09:00:00,-591.4216196185207,242444,5815.0
2024-05-30 10:00:00,-244.60056623568926,160006,5728.0
2024-05-30 11:00:00,-84.07002187806575,145549,5867.0
2024-05-30 12:00:00,181.93566927990287,154001,6488.0
2024-05-30 13:00:00,-299.29027581459195,174638,6446.0
2024-05-30 14:00:00,97.9546563401891,220429,7077.0
2024-05-30 15:00:00,-21.21316727847079,280337,7310.0
2024-05-30 16:00:00,-78.01590177929393,327951,7407.0
2024-05-30 17:00:00,305.6396381761788,408886,8609.0
2024-05-30 18:00:00,-311.8939316641772,306632,8846.0
2024-05-30 19:00:00,218.71743991865878,198075,7741.0
2024-05-30 20:00:00,194.04212076546173,149917,7179.0
2024-05-30 21:00:00,-94.19214998069947,123329,7966.0
2024-05-30 22:00:00,-354.14941496056053,91216,7365.0
2024-05-30 23:00:00,915.008089129411,61556,6425.0
2024-05-31 00:00:00,-943.6648923939792,28931,3426.0
2024-05-31 01:00:00,58.823172979866285,11279,1665.0
2024-05-31 02:00:00,250.46427741090963,6641,978.0
2024-05-31 03:00:00,104.8735634360437,7075,621.0
2024-05-31 04:00:00,-11.058794912362771,18136,481.0
2024-05-31 05:00:00,22.72185504865854,66268,705.0
2024-05-31 06:00:00,-72.7976172957633,142799,1682.0
2024-05-31 07:00:00,165.54485295034328,265948,3607.0
2024-05-31 08:00:00,-281.2098837965914,282911,4583.0
2024-05-31 09:00:00,-228.95600656367697,191915,4827.0
2024-05-31 10:00:00,-209.54322079245776,149781,5056.0
2024-05-31 11:00:00,94.22101841173753,145292,5596.0
2024-05-31 12:00:00,-179.74224373089146,159470,5962.0
2024-05-31 13:00:00,152.53347198808206,187206,6356.0
2024-05-31 14:00:00,181.98415145022773,236635,7119.0
2024-05-31 15:00:00,-16.47087691573961,287890,7312.0
2024-05-31 16:00:00,163.67051940308374,307357,7447.0
2024-05-31 17:00:00,-29.12605393119793,326207,8021.0
2024-05-31 18:00:00,168.7113457766627,265540,8251.0
2024-05-31 19:00:00,315.1228752463712,188414,7160.0
2024-05-31 20:00:00,-242.01910734328158,143123,5940.0
2024-05-31 21:00:00,127.58623444500154,125554,6292.0
2024-05-31 22:00:00,1154.0559901846755,110244,7199.0
2024-05-31 23:00:00,955.4579455762369,71569,6983.0
2024-06-01 00:00:00,1070.1741086846705,41758,6238.0
2024-06-01 01:00:00,757.1164798720447,19049,5158.0
2024-06-01 02:00:00,-32.02600275520035,10489,3490.0
2024-06-01 03:00:00,-35.57040586957737,8114,2060.0
2024-06-01 04:00:00,-53.341708769500656,11443,1191.0
2024-06-01 05:00:00,-314.04813521608537,24242,555.0
2024-06-01 06:00:00,-195.07210088687634,47974,1028.0
2024-06-01 07:00:00,-749.3671102050639,71767,1675.0
2024-06-01 08:00:00,-182.84890424524428,90195,2512.0
2024-06-01 09:00:00,804.6842750378055,107731,3964.0
2024-06-01 10:00:00,387.4904407224758,121995,5077.0
2024-06-01 11:00:00,327.1373903021313,135957,5963.0
2024-06-01 12:00:00,470.6391297223663,154614,6760.0
2024-06-01 13:00:00,659.0219164835371,171380,7382.0
2024-06-01 14:00:00,212.3480163190643,179013,7612.0
2024-06-01 15:00:00,620.971920015575,180740,7800.0
2024-06-01 16:00:00,437.42687257603575,182058,7862.0
2024-06-01 17:00:00,403.1715995839031,185698,8396.0
2024-06-01 18:00:00,957.7564372297393,172904,9045.0
2024-06-01 19:00:00,1079.461705098979,150629,8510.0
2024-06-01 20:00:00,-637.7361860663523,117966,6453.0
2024-06-01 21:00:00,314.3978298597649,103174,6317.0
2024-06-01 22:00:00,1792.1429207727879,100904,7698.0
2024-06-01 23:00:00,1454.931501062645,72141,7958.0
2024-06-02 00:00:00,759.6686387595619,38374,6815.0
2024-06-02 01:00:00,743.0404159330355,19722,5604.0
2024-06-02 02:00:00,93.24541655197527,11484,3972.0
2024-06-02 03:00:00,114.99315354775945,7887,2545.0
2024-06-02 04:00:00,-0.1727530195928466,9831,1466.0
2024-06-02 05:00:00,-38.56667937303905,17582,734.0
2024-06-02 06:00:00,13.560479405488195,32597,1030.0
2024-06-02 07:00:00,-484.0455074849649,47946,1402.0
2024-06-02 08:00:00,263.6092816393418,65074,2173.0
2024-06-02 09:00:00,1045.0060811888834,86689,3601.0
2024-06-02 10:00:00,701.5433381775438,106529,4868.0
2024-06-02 11:00:00,234.67853074039158,121321,5541.0
2024-06-02 12:00:00,180.34876814511153,137320,6047.0
2024-06-02 13:00:00,185.59011935102535,148949,6334.0
2024-06-02 14:00:00,178.72570891202486,157675,6732.0
2024-06-02 15:00:00,181.15368494026916,160786,6683.0
2024-06-02 16:00:00,-13.915010521270233,162262,6412.0
2024-06-02 17:00:00,-53.597139526311366,152869,6722.0
2024-06-02 18:00:00,-262.4616786137476,134619,6567.0
2024-06-02 19:00:00,173.03575404777075,108379,5562.0
2024-06-02 20:00:00,22.995994646324107,91093,4869.0
2024-06-02 21:00:00,-38.67822127086856,79403,5050.0
2024-06-02 22:00:00,-1127.6066314704713,60178,3745.0
2024-06-02 23:00:00,-273.6405675994297,35756,2577.0
2024-06-03 00:00:00,-572.637963108767,17615,1578.0
2024-06-03 01:00:00,-908.2048766582584,7635,583.0
2024-06-03 02:00:00,-309.1913089574166,4947,359.0
2024-06-03 03:00:00,-312.193278341158,5994,226.0
2024-06-03 04:00:00,-134.82965947333577,17928,328.0
2024-06-03 05:00:00,227.67530459238935,66888,798.0
2024-06-03 06:00:00,331.20197080839444,150322,1918.0
2024-06-03 07:00:00,1256.9323234396138,301487,4132.0
2024-06-03 08:00:00,1137.2451529345035,356035,5474.0
2024-06-03 09:00:00,506.1186489738948,212617,5399.0
2024-06-03 10:00:00,520.0877225819077,144795,5429.0
2024-06-03 11:00:00,471.75407880429884,134662,5731.0
2024-06-03 12:00:00,162.4330042861975,143602,5952.0
2024-06-03 13:00:00,217.48753210611903,163912,6227.0
2024-06-03 14:00:00,174.27313597161537,205786,7038.0
2024-06-03 15:00:00,174.36752793268352,264216,7145.0
2024-06-03 16:00:00,482.4308568515344,303435,7062.0
2024-06-03 17:00:00,928.9218629652723,367410,7909.0
2024-06-03 18:00:00,928.9681040617133,271856,8320.0
2024-06-03 19:00:00,197.68864562899762,171520,6622.0
2024-06-03 20:00:00,1085.6268729932463,127632,6251.0
2024-06-03 21:00:00,275.92547746882246,97123,6239.0
2024-06-03 22:00:00,725.0803785726976,70923,5649.0
2024-06-03 23:00:00,-204.32642366117807,42318,3297.0
2024-06-04 00:00:00,93.28427798453754,21957,1599.0
2024-06-04 01:00:00,-2.9402177908793874,8045,662.0
2024-06-04 02:00:00,2.957194846931884,5259,312.0
2024-06-04 03:00:00,-49.76003091370387,6425,175.0
2024-06-04 04:00:00,-51.52653281737673,18610,285.0
2024-06-04 05:00:00,33.76293742986945,70016,769.0
2024-06-04 06:00:00,-53.08440939153843,154550,1963.0
2024-06-04 07:00:00,382.7862791806929,301093,4287.0
2024-06-04 08:00:00,135.74852674971135,401407,5864.0
2024-06-04 09:00:00,-40.993866902391346,247573,6122.0
2024-06-04 10:00:00,24.876045599556164,160543,6170.0
2024-06-04 11:00:00,-102.66431553109942,150934,6206.0
2024-06-04 12:00:00,290.1461468783091,159852,6725.0
2024-06-04 13:00:00,96.08489473173722,175188,6997.0
2024-06-04 14:00:00,118.95101439787322,209455,7523.0
2024-06-04 15:00:00,81.3413109818157,264871,7702.0
2024-06-04 16:00:00,313.51855261431047,325216,7924.0
2024-06-04 17:00:00,351.4090381414426,427514,8796.0
2024-06-04 18:00:00,325.37184135983625,316141,9243.0
2024-06-04 19:00:00,119.84205798473886,191609,7817.0
2024-06-04 20:00:00,604.806043556142,144618,7367.0
2024-06-04 21:00:00,947.3933181608663,125639,8464.0
2024-06-04 22:00:00,-255.60720324055183,87067,7288.0
2024-06-04 23:00:00,-317.077992821286,48193,4530.0
2024-06-05 00:00:00,-128.2406161889171,23559,2029.0
2024-06-05 01:00:00,242.0118433222783,8755,850.0
2024-06-05 02:00:00,127.56662668159788,5437,431.0
2024-06-05 03:00:00,29.192794419593156,6549,265.0
2024-06-05 04:00:00,-41.17617477610588,18644,281.0
2024-06-05 05:00:00,106.64240451698447,70002,729.0
2024-06-05 06:00:00,173.53395529861564,157050,2090.0
2024-06-05 07:00:00,561.8844652043203,315614,4602.0
2024-06-05 08:00:00,346.91530131693435,407543,6417.0
2024-06-05 09:00:00,-532.8708821720566,251946,6208.0
2024-06-05 10:00:00,44.93874813291404,162762,6174.0
2024-06-05 11:00:00,167.42614826890258,148394,6548.0
2024-06-05 12:00:00,-0.9815596007329077,158784,6922.0
2024-06-05 13:00:00,161.0400702848201,179278,7164.0
2024-06-05 14:00:00,115.39382359403317,221044,7653.0
2024-06-05 15:00:00,233.14783512632675,276593,7903.0
2024-06-05 16:00:00,183.81310816708265,333422,8025.0
2024-06-05 17:00:00,536.8611029203876,429541,9194.0
2024-06-05 18:00:00,670.9033483499625,314763,10156.0
2024-06-05 19:00:00,3.9990935244150023,191852,8738.0
2024-06-05 20:00:00,427.58882681829346,144212,8203.0
2024-06-05 21:00:00,-122.88513442834665,122138,9158.0
2024-06-05 22:00:00,-158.6583270959618,93763,8630.0
2024-06-05 23:00:00,-583.3260896075044,51824,5685.0
2024-06-06 00:00:00,-25.552205343687092,25949,3021.0
2024-06-06 01:00:00,190.69487192532756,9712,1533.0
2024-06-06 02:00:00,-104.3897647377396,5646,632.0
2024-06-06 03:00:00,96.95873822506456,6884,382.0
2024-06-06 04:00:00,-9.118133190842912,17483,402.0
2024-06-06 05:00:00,212.92678891675905,64272,973.0
2024-06-06 06:00:00,37.56137870195971,138689,2251.0
2024-06-06 07:00:00,406.2275072496286,257787,4657.0
2024-06-06 08:00:00,27.83547911847927,352834,6246.0
2024-06-06 09:00:00,-272.9510261289561,238503,6354.0
2024-06-06 10:00:00,88.66816390832173,161056,6509.0
